Date,mkt_cap
2014-02-18,1902-11-29 12:00:00
2014-02-19,1902-11-24 10:33:36
2014-02-20,1902-11-23 04:04:48
2014-02-21,1902-11-27 22:04:48
2014-02-24,1902-12-05 19:40:48
2014-02-25,1902-12-08 08:24:00
2014-02-26,1902-12-03 22:04:48
2014-02-27,1902-12-11 12:14:24
2014-02-28,1902-12-17 05:02:24
2014-03-03,1902-11-22 12:57:36
2014-03-04,1902-12-09 14:52:48
2014-03-05,1902-12-15 03:07:12
2014-03-06,1902-12-29 10:04:48
2014-03-07,1902-12-25 22:19:12
2014-03-10,1902-12-23 09:21:36
2014-03-11,1902-12-18 15:07:12
2014-03-12,1902-12-18 03:36:00
2014-03-13,1902-11-28 18:43:12
2014-03-14,1902-11-21 23:02:24
2014-03-17,1902-12-02 10:19:12
2014-03-18,1902-12-12 21:50:24
2014-03-19,1902-11-27 08:38:24
2014-03-20,1902-11-28 22:33:36
2014-03-21,1902-11-28 14:52:48
2014-03-24,1902-11-27 08:38:24
